Object Number,Is Highlight,Is Public Domain,Object ID,Department,Object Name,Title,Culture,Period,Dynasty,Reign,Portfolio,Artist Role,Artist Prefix,Artist Display Name,Artist Display Bio,Artist Suffix,Artist Alpha Sort,Artist Nationality,Artist Begin Date,Artist End Date,Object Date,Object Begin Date,Object End Date,Medium,Dimensions,Credit Line,Geography Type,City,State,County,Country,Region,Subregion,Locale,Locus,Excavation,River,Classification,Rights and Reproduction,Link Resource,Metadata Date,Repository
"1971.180.79a, b",False,False,1296,American Decorative Arts,Candlestick,Candlestick,,,,,,,,,,,,,,,1700–1800,1700,1800,"Copper, enamel, brass",8 5/8 x 4 13/16 in. (21.9 x 12.2 cm),"Bequest of Flora E. Whiting, 1971",Made in,,,,England,,,,,,,Natural Substances,,http://www.metmuseum.org/art/collection/search/1296,4/3/2017 8:00:08 AM,"Metropolitan Museum of Art, New York, NY"
"1971.180.80a, b",False,True,1297,American Decorative Arts,Candlestick,Candlestick,,,,,,,,,,,,,,,1700–1800,1700,1800,"Copper, enamel",Dimensions unavailable,"Bequest of Flora E. Whiting, 1971",Made in,,,,England,,,,,,,Natural Substances,,http://www.metmuseum.org/art/collection/search/1297,4/3/2017 8:00:08 AM,"Metropolitan Museum of Art, New York, NY"
"1971.180.81a, b",False,True,1298,American Decorative Arts,Candlestick,Candlestick,,,,,,,,,,,,,,,1700–1800,1700,1800,"Copper, enamel",Dimensions unavailable,"Bequest of Flora E. Whiting, 1971",Made in,,,,England,,,,,,,Natural Substances,,http://www.metmuseum.org/art/collection/search/1298,4/3/2017 8:00:08 AM,"Metropolitan Museum of Art, New York, NY"
1971.180.117,False,False,1299,American Decorative Arts,Candlestick,Candlestick,Chinese,,,,,,,,,,,,,,1800–1900,1800,1900,Porcelain,13 7/16 x 3 7/8 in. (34.1 x 9.8 cm),"Bequest of Flora E. Whiting, 1971",Made in,,,,China,,,,,,,Ceramics,,http://www.metmuseum.org/art/collection/search/1299,4/3/2017 8:00:08 AM,"Metropolitan Museum of Art, New York, NY"
1971.180.118,False,False,1300,American Decorative Arts,Candlestick,Candlestick,Chinese,,,,,,,,,,,,,,1800–1900,1800,1900,Porcelain,13 7/16 x 3 3/4 in. (34.1 x 9.5 cm),"Bequest of Flora E. Whiting, 1971",Made in,,,,China,,,,,,,Ceramics,,http://www.metmuseum.org/art/collection/search/1300,4/3/2017 8:00:08 AM,"Metropolitan Museum of Art, New York, NY"
1985.330.1,False,True,1301,American Decorative Arts,Candlestick,Candlestick,American,,,,,Maker,,Pairpoint Manufacturing Corporation,1894–1938,,"Pairpoint Manufacturing Corporation ",,"1894      ","1938      ",ca. 1905,1902,1905,Silver plate,7 7/8 x 5 1/8 x 5 1/8 in. (20 x 13 x 13 cm),"Purchase, Mr. and Mrs. David Lubart Gift, in memory of Katherine J. Lubart, 1944–1975, 1985",Made in,New Bedford,,,United States,,,,,,,Metal,,http://www.metmuseum.org/art/collection/search/1301,4/3/2017 8:00:08 AM,"Metropolitan Museum of Art, New York, NY"
1985.330.2,False,True,1302,American Decorative Arts,Candlestick,Candlestick,American,,,,,Maker,,Pairpoint Manufacturing Corporation,1894–1938,,"Pairpoint Manufacturing Corporation ",,"1894      ","1938      ",ca. 1905,1902,1905,Silver plate,7 7/8 x 5 1/8 x 5 1/8 in. (20 x 13 x 13 cm),"Purchase, Mr. and Mrs. David Lubart Gift, in memory of Katherine J. Lubart, 1944–1975, 1985",Made in,New Bedford,,,United States,,,,,,,Metal,,http://www.metmuseum.org/art/collection/search/1302,4/3/2017 8:00:08 AM,"Metropolitan Museum of Art, New York, NY"
46.140.304,False,True,1303,American Decorative Arts,Candlestick,Candlestick,American,,,,,Maker,,Boston & Sandwich Glass Company,"American, 1825–1888, Sandwich, Massachusetts",,"Boston and Sandwich Glass Company ",,"1825      ","1888      ",1840–50,1840,1850,Pressed yellow glass,H. 9 5/8 in. (24.4 cm),"Gift of Mrs. Emily Winthrop Miles, 1946",Made in,Sandwich,,,United States,,,,,,,Glass,,http://www.metmuseum.org/art/collection/search/1303,4/3/2017 8:00:08 AM,"Metropolitan Museum of Art, New York, NY"
46.140.305,False,True,1304,American Decorative Arts,Candlestick,Candlestick,American,,,,,Maker,,Boston & Sandwich Glass Company,"American, 1825–1888, Sandwich, Massachusetts",,"Boston and Sandwich Glass Company ",,"1825      ","1888      ",1840–50,1840,1850,Pressed yellow glass,H. 9 5/8 in. (24.4 cm),"Gift of Mrs. Emily Winthrop Miles, 1946",Made in,Sandwich,,,United States,,,,,,,Glass,,http://www.metmuseum.org/art/collection/search/1304,4/3/2017 8:00:08 AM,"Metropolitan Museum of Art, New York, NY"
51.171.21,False,True,1305,American Decorative Arts,Candlestick,Candlestick,American,,,,,Maker,,Boston & Sandwich Glass Company,"American, 1825–1888, Sandwich, Massachusetts",,"Boston and Sandwich Glass Company ",,"1825      ","1888      ",ca. 1827–35,1824,1835,Lacy pressed glass,H. 5 in. (12.7 cm),"Gift of Mrs. Charles W. Green, in memory of Dr. Charles W. Green, 1951",Made in,Sandwich,,,United States,,,,,,,Glass,,http://www.metmuseum.org/art/collection/search/1305,4/3/2017 8:00:08 AM,"Metropolitan Museum of Art, New York, NY"
51.171.22,False,True,1306,American Decorative Arts,Candlestick,Candlestick,American,,,,,Maker,,Boston & Sandwich Glass Company,"American, 1825–1888, Sandwich, Massachusetts",,"Boston and Sandwich Glass Company ",,"1825      ","1888      ",ca. 1827–35,1824,1835,Lacy pressed glass,H. 5 in. (12.7 cm),"Gift of Mrs. Charles W. Green, in memory of Dr. Charles W. Green, 1951",Made in,Sandwich,,,United States,,,,,,,Glass,,http://www.metmuseum.org/art/collection/search/1306,4/3/2017 8:00:08 AM,"Metropolitan Museum of Art, New York, NY"
57.131.3,False,True,1307,American Decorative Arts,Candlestick,Candlestick,American,,,,,Maker,Probably,Boston & Sandwich Glass Company,"American, 1825–1888, Sandwich, Massachusetts",,"Boston and Sandwich Glass Company ",,"1825      ","1888      ",1845–65,1845,1865,Pressed opaque blue and white glass,H. 10 3/8 in. (26.4 cm),"Bequest of Anna G. W. Green, in memory of her husband, Dr. Charles W. Green, 1957",Probably made in,Sandwich,,,United States,,,,,,,Glass,,http://www.metmuseum.org/art/collection/search/1307,4/3/2017 8:00:08 AM,"Metropolitan Museum of Art, New York, NY"
57.131.4,False,True,1308,American Decorative Arts,Candlestick,Candlestick,American,,,,,Maker,Probably,Boston & Sandwich Glass Company,"American, 1825–1888, Sandwich, Massachusetts",,"Boston and Sandwich Glass Company ",,"1825      ","1888      ",1845–65,1845,1865,Pressed opaque blue and white glass,H. 10 1/4 in. (26 cm),"Bequest of Anna G. W. Green, in memory of her husband, Dr. Charles W. Green, 1957",Probably made in,Sandwich,,,United States,,,,,,,Glass,,http://www.metmuseum.org/art/collection/search/1308,4/3/2017 8:00:08 AM,"Metropolitan Museum of Art, New York, NY"
1985.145.1,False,True,1309,American Decorative Arts,Candlestick,Candlestick,American,,,,,Maker,,Christian Dorflinger,1828–1915,,"Dorflinger, Christian",French,"1828      ","1915      ",ca. 1852–60,1849,1860,Blown glass,6 3/4 x 4 in. (17.1 x 10.2 cm),"Gift of Katheryn Hait Dorflinger Manchee, 1985",Made in,New York,Brooklyn,Brooklyn,United States,,,,,,,Glass,,http://www.metmuseum.org/art/collection/search/1309,4/3/2017 8:00:08 AM,"Metropolitan Museum of Art, New York, NY"
1985.145.2,False,True,1310,American Decorative Arts,Candlestick,Candlestick,American,,,,,Maker,,Christian Dorflinger,1828–1915,,"Dorflinger, Christian",French,"1828      ","1915      ",ca. 1852–60,1849,1860,Blown glass,7 x 4 in. (17.8 x 10.2 cm),"Gift of Katheryn Hait Dorflinger Manchee, 1985",Made in,New York,Brooklyn,Brooklyn,United States,,,,,,,Glass,,http://www.metmuseum.org/art/collection/search/1310,4/3/2017 8:00:08 AM,"Metropolitan Museum of Art, New York, NY"
41.29.1,False,True,1311,American Decorative Arts,Candlestick,Candlestick,American,,,,,Maker,,Rufus Dunham,1815–1882,,"Dunham, Rufus",,"1815      ","1882      ",1837–60,1837,1860,Pewter,H. 6 in. (15.2 cm),"Gift of Mrs. Frederick S. Fish, 1941",Made in,Westbrook,,,United States,,,,,,,Metal,,http://www.metmuseum.org/art/collection/search/1311,4/3/2017 8:00:08 AM,"Metropolitan Museum of Art, New York, NY"
41.29.2,False,True,1312,American Decorative Arts,Candlestick,Candlestick,American,,,,,Maker,,Rufus Dunham,1815–1882,,"Dunham, Rufus",,"1815      ","1882      ",1837–60,1837,1860,Pewter,H. 6 in. (15.2 cm),"Gift of Mrs. Frederick S. Fish, 1941",Made in,Westbrook,,,United States,,,,,,,Metal,,http://www.metmuseum.org/art/collection/search/1312,4/3/2017 8:00:08 AM,"Metropolitan Museum of Art, New York, NY"
52.77.38,False,True,1313,American Decorative Arts,Candlestick,Candlestick,British,,,,,Maker,Possibly,Michael Edkins,,,"Edkins, Michael",,,,1760–70,1760,1770,Opaque glass with enamel decoration,H. 8 15/16 in. (22.7 cm),"Bequest of Mrs. J. Insley Blair, 1951",Probably made in,Bristol,Bristol,Bristol,England,,,,,,,Glass,,http://www.metmuseum.org/art/collection/search/1313,4/3/2017 8:00:08 AM,"Metropolitan Museum of Art, New York, NY"
"52.77.39a, b",False,True,1314,American Decorative Arts,Candlestick,Candlestick,British,,,,,Maker,Possibly,Michael Edkins,,,"Edkins, Michael",,,,1760–70,1760,1770,Opaque glass with enamel decoration,9 5/16 × 4 11/16 × 4 11/16 in. (23.7 × 11.9 × 11.9 cm),"Bequest of Mrs. J. Insley Blair, 1951",Probably made in,Bristol,Bristol,Bristol,England,,,,,,,Glass,,http://www.metmuseum.org/art/collection/search/1314,4/3/2017 8:00:08 AM,"Metropolitan Museum of Art, New York, NY"
33.120.202,False,True,1315,American Decorative Arts,Candlestick,Candlestick,American,,,,,Former Attribution,Formerly attributed to,Jacob Hurd,"American, Boston, Massachusetts 1702/3–1758 Boston, Massachusetts",,"Hurd, Jacob",American,"1702      ","1758      ",ca. 1740–50,1735,1750,Silver,6 1/16 x 3 15/16 in. (15.4 x 10 cm); 9 oz. 6 dwt. (289.7 g),"Bequest of Alphonso T. Clearwater, 1933",Made in,Boston,,,United States,,,,,,,Silver,,http://www.metmuseum.org/art/collection/search/1315,4/3/2017 8:00:08 AM,"Metropolitan Museum of Art, New York, NY"
33.120.203,False,True,1316,American Decorative Arts,Candlestick,Candlestick,American,,,,,Lithographer,Formerly attributed to,Jacob Hurd,"American, Boston, Massachusetts 1702/3–1758 Boston, Massachusetts",,"Hurd, Jacob",American,"1702      ","1758      ",1740–50,1740,1750,Silver,6 1/8 x 4 in. (15.6 x 10.2 cm): 8 oz. 17 dwt. (274.6 g),"Bequest of Alphonso T. Clearwater, 1933",Made in,Boston,,,United States,,,,,,,Silver,,http://www.metmuseum.org/art/collection/search/1316,4/3/2017 8:00:08 AM,"Metropolitan Museum of Art, New York, NY"
33.120.204,False,True,1317,American Decorative Arts,Candlestick,Candlestick,American,,,,,Maker,,Isaac Hutton,"American, New York 1766–1855 Albany, New York",,"Hutton, Isaac",American,"1766      ","1855      ",1800–1815,1800,1815,Silver,"Overall: H. 8 1/8 in. (20.6 cm); 10 oz. 5 dwt. (319.3 g)
Candlestick without bobeche: H. 7 3/4 in. (19.7 cm); 8 oz. 13 dwt. (268.3 g)
Foot: 4 3/8 x 4 3/8 in. (11.1 x 11.1 cm)
Bobeche: 1 1/16 x 2 5/8 x 2 5/8 in. (2.7 x 6.7 x 6.7 cm); 1 oz. 13 dwt. (51 g)","Bequest of Alphonso T. Clearwater, 1933",Made in,Albany,,,United States,,,,,,,Silver,,http://www.metmuseum.org/art/collection/search/1317,4/3/2017 8:00:08 AM,"Metropolitan Museum of Art, New York, NY"
33.120.205,False,True,1318,American Decorative Arts,Candlestick,Candlestick,American,,,,,Maker,,Isaac Hutton,"American, New York 1766–1855 Albany, New York",,"Hutton, Isaac",American,"1766      ","1855      ",1800–1815,1800,1815,Silver,"Overall: H. 8 1/8 in. (20.6 cm); 11 oz. 1 dwt. (344.2 g)
Candlestick without bobeche: H. 7 3/4 in. (19.7 cm); 9 oz. 8 dwt. (292.8 g)
Foot: 4 7/16 x 4 3/8 in. (11.3 x 11.1 cm)
Bobeche: 1 1/8 x 2 5/8 x 2 5/8 in. (2.9 x 6.7 x 6.7 cm); 1 oz. 13 dwt. (51.4 g)","Bequest of Alphonso T. Clearwater, 1933",Made in,Albany,,,United States,,,,,,,Silver,,http://www.metmuseum.org/art/collection/search/1318,4/3/2017 8:00:08 AM,"Metropolitan Museum of Art, New York, NY"
1981.157.1,False,True,1319,American Decorative Arts,Candlestick,Candlestick,American,,,,,Designer,,Robert R. Jarvie,"American, 1865–1941",,"Jarvie, Robert R.",American,"1865      ","1941      ",ca. 1903,1898,1908,Bronze,H. 13 3/4 in. (34.9 cm),"Purchase, Mr. and Mrs. David Lubart Gift, in memory of Katherine J. Lubart, 1944–1975, 1981",Made in,Chicago,,,United States,,,,,,,Metal,,http://www.metmuseum.org/art/collection/search/1319,4/3/2017 8:00:08 AM,"Metropolitan Museum of Art, New York, NY"
1981.157.2,False,True,1320,American Decorative Arts,Candlestick,Candlestick,American,,,,,Designer,,Robert R. Jarvie,"American, 1865–1941",,"Jarvie, Robert R.",American,"1865      ","1941      ",ca. 1901,1898,1901,Bronze,H. 13 3/4 in. (34.9 cm),"Purchase, Mr. and Mrs. David Lubart Gift, in memory of Katherine J. Lubart, 1944–1975, 1981",Made in,Chicago,,,United States,,,,,,,Metal,,http://www.metmuseum.org/art/collection/search/1320,4/3/2017 8:00:08 AM,"Metropolitan Museum of Art, New York, NY"
"1972.3.1a, b",False,True,1321,American Decorative Arts,Candlestick,Candlestick,American,,,,,Maker,,Myer Myers,1723–1795,,"Myers, Myer",American,"1723      ","1795      ",1755–60,1755,1760,Silver,"Overall: 10 3/16 x 5 1/2 in. (25.9 x 14 cm); 20 oz. 14 dwt. (643.2 g)
Without bobeche: 9 3/4 in. (24.8 cm); 18 oz. 15 dwt. (583.7 g)
Bobeche: 1 11/16 x 2 7/8 in. (4.3 x 7.3 cm); 1 oz. 18 dwt. (59.5 g)","Sansbury-Mills Fund, 1972",Made in,New York,,,United States,,,,,,,Silver,,http://www.metmuseum.org/art/collection/search/1321,4/3/2017 8:00:08 AM,"Metropolitan Museum of Art, New York, NY"
1972.3.2,False,True,1322,American Decorative Arts,Candlestick,Candlestick,American,,,,,Maker,,Myer Myers,1723–1795,,"Myers, Myer",American,"1723      ","1795      ",1755–60,1755,1760,Silver,"Overall: 9 15/16 x 5 1/16 in. (25.2 x 12.9 cm); 19 oz. 4 dwt. (596.6 g)
Without bobeche: 9 11/16 in. (24.6 cm); 17 oz. 4 dwt. (535.7 g)
Bobeche: 1 3/4 x 2 7/8 in. (4.4 x 7.3 cm); 1 oz. 19 dwt. (60.9 g)","Sansbury-Mills Fund, 1972",Made in,New York,,,United States,,,,,,,Silver,,http://www.metmuseum.org/art/collection/search/1322,4/3/2017 8:00:08 AM,"Metropolitan Museum of Art, New York, NY"
1983.35.1,False,True,1323,American Decorative Arts,Candlestick,Candlestick,,,,,,Maker,,Charles Rohlfs,"American, Brooklyn, New York 1853–1936 Buffalo, New York",,"Rohlfs, Charles",American,"1853      ","1936      ",1904,1904,1904,"Wood; Oak, copper",14 1/2 x 6 7/8 in. (36.8 x 17.5 cm),"Purchase, Theodore R. Gamble Jr. Gift, in honor of his mother, Mrs. Theodore Robert Gamble, 1983",,,,,,,,,,,,Natural Substances,,http://www.metmuseum.org/art/collection/search/1323,4/3/2017 8:00:08 AM,"Metropolitan Museum of Art, New York, NY"
1983.35.2,False,True,1324,American Decorative Arts,Candlestick,Candlestick,,,,,,Maker,,Charles Rohlfs,"American, Brooklyn, New York 1853–1936 Buffalo, New York",,"Rohlfs, Charles",American,"1853      ","1936      ",1904,1904,1904,"Wood; Oak, copper",14 1/2 x 6 7/8 in. (36.8 x 17.5 cm),"Purchase, Theodore R. Gamble Jr. Gift, in honor of his mother, Mrs. Theodore Robert Gamble, 1983",,,,,,,,,,,,Natural Substances,,http://www.metmuseum.org/art/collection/search/1324,4/3/2017 8:00:08 AM,"Metropolitan Museum of Art, New York, NY"
62.89.22,False,True,1325,American Decorative Arts,Candlestick,Candlestick,American,,,,,Maker,,Sellew and Company,1832–60,,"Sellew and Company ",,"1832      ","1860      ",1832–60,1832,1860,Pewter,H. 8 in. (20.3 cm),"Gift of Mrs. Stephen S. FitzGerald, 1962",Made in,Cincinnati,,,United States,,,,,,,Metal,,http://www.metmuseum.org/art/collection/search/1325,4/3/2017 8:00:08 AM,"Metropolitan Museum of Art, New York, NY"
62.89.23,False,True,1326,American Decorative Arts,Candlestick,Candlestick,American,,,,,Maker,,Sellew and Company,1832–60,,"Sellew and Company ",,"1832      ","1860      ",1832–60,1832,1860,Pewter,H. 8 in. (20.3 cm),"Gift of Mrs. Stephen S. FitzGerald, 1962",Made in,Cincinnati,,,United States,,,,,,,Metal,,http://www.metmuseum.org/art/collection/search/1326,4/3/2017 8:00:08 AM,"Metropolitan Museum of Art, New York, NY"
41.130.1,False,True,1327,American Decorative Arts,Candlestick,Candlestick,British,,,,,Maker,Probably,Samuel Siervent,active from 1755,,"Siervent, Samuel",,"1755      ","1760      ",1762–63,1762,1763,Silver,H. 11 1/4 in. (28.6 cm),"Gift of Mrs. Alice Richards Sorbo and Guy Richards, 1941",Made in,London,,,England,,,,,,,Silver,,http://www.metmuseum.org/art/collection/search/1327,4/3/2017 8:00:08 AM,"Metropolitan Museum of Art, New York, NY"
41.130.2,False,True,1328,American Decorative Arts,Candlestick,Candlestick,British,,,,,Maker,Probably,Samuel Siervent,active from 1755,,"Siervent, Samuel",,"1755      ","1760      ",1762–63,1762,1763,Silver,H. 11 1/4 in. (28.6 cm),"Gift of Mrs. Alice Richards Sorbo and Guy Richards, 1941",Made in,London,,,England,,,,,,,Silver,,http://www.metmuseum.org/art/collection/search/1328,4/3/2017 8:00:08 AM,"Metropolitan Museum of Art, New York, NY"
46.33.15,False,True,1329,American Decorative Arts,Candlestick,Candlestick,American,,,,,Maker,,William Thomson,1777–1833,,"Thomson, William",,"1777      ","1833      ",ca. 1825,1822,1825,Silver,"Overall: H. 11 1/16 in. (28.1 cm); 27 oz. 12 dwt. (859.1 g)
Foot: Diam. 6 11/16 in. (17 cm)
Body (without bobeche): H. 10 7/16 in. (26.5 cm); 25 oz. 1 dwt. (779.8 g)
Bobeche: 2 x 2 3/4 in. (5.1 x 7 cm); 2 oz. 11 dwt. (79.3 g)","Gift of Frederic Ashton de Peyster, 1946",Made in,New York,,,United States,,,,,,,Silver,,http://www.metmuseum.org/art/collection/search/1329,4/3/2017 8:00:08 AM,"Metropolitan Museum of Art, New York, NY"
46.33.16,False,True,1330,American Decorative Arts,Candlestick,Candlestick,American,,,,,Maker,,William Thomson,1777–1833,,"Thomson, William",,"1777      ","1833      ",ca. 1825,1822,1825,Silver,"Overall: 10 15/16 in. (27.8 cm); 27 oz. 12 dwt. (844.3 g)
Foot: Diam. 6 11/16 in. (17 cm)
Body (without bobeche): 10 7/16 in. (26.5 cm); 24 oz. 13 dwt. (766.6 g)
Bobeche: 2 x 2 3/4 in. (5.1 x 7 cm); 2 oz. 10 dwt. (77.7 g)","Gift of Frederic Ashton de Peyster, 1946",Made in,New York,,,United States,,,,,,,Silver,,http://www.metmuseum.org/art/collection/search/1330,4/3/2017 8:00:08 AM,"Metropolitan Museum of Art, New York, NY"
1974.214.6,False,True,1331,American Decorative Arts,Candlestick,Candlestick,American,,,,,Designer|Maker,Designed by,Louis Comfort Tiffany|Tiffany Studios,"American, New York 1848–1933 New York|1902–32",,"Tiffany, Louis Comfort|Tiffany Studios ",American,"1848      |1902      ","1933      |1932      ",ca. 1902–10,1899,1910,"Bronze, glass",H. 17 3/4 in. (45.1 cm); Diam. 8 in. (20.3 cm),"Gift of Mr. and Mrs. Hugh J. Grant, 1974",Made in,New York,,,United States,,,,,,,Glass,,http://www.metmuseum.org/art/collection/search/1331,4/3/2017 8:00:08 AM,"Metropolitan Museum of Art, New York, NY"
1974.214.7,False,True,1332,American Decorative Arts,Candlestick,Candlestick,American,,,,,Designer|Maker,Designed by,Louis Comfort Tiffany|Tiffany Studios,"American, New York 1848–1933 New York|1902–32",,"Tiffany, Louis Comfort|Tiffany Studios ",American,"1848      |1902      ","1933      |1932      ",ca. 1902,1899,1905,Bronze and glass,H. 17 3/4 in. (45.1 cm); Diam. 8 in. (20.3 cm),"Gift of Mr. and Mrs. Hugh J. Grant, 1974",Made in,New York,,,United States,,,,,,,Glass,,http://www.metmuseum.org/art/collection/search/1332,4/3/2017 8:00:08 AM,"Metropolitan Museum of Art, New York, NY"
33.120.206,False,False,1333,American Decorative Arts,Candlestick,Candlestick,American,,,,,Maker,Marked by,B. M.,,,B. M.,,,"9999      ",1800–1900 (?),1800,1900,Silver,"Overall: H. 7 in. (17.8 cm); 9 oz. 2 dwt. (283.5 g)
Base: Diam. 4 9/16 in. (11.6 cm)","Bequest of Alphonso T. Clearwater, 1933",Possibly made in,,,,United States,,,,,,,Silver,,http://www.metmuseum.org/art/collection/search/1333,4/3/2017 8:00:08 AM,"Metropolitan Museum of Art, New York, NY"
33.120.207,False,False,1334,American Decorative Arts,Candlestick,Candlestick,American,,,,,Maker,Marked by,B. M.,,,B. M.,,,"9999      ",1800–1900,1800,1900,Silver,"Overall: H. 7 in. (17.8 cm); 8 oz. 8 dwt. (261 g)
Base: Diam. 4 5/8 in. (11.7 cm)","Bequest of Alphonso T. Clearwater, 1933",Possibly made in,Newburyport,,,United States,,,,,,,Silver,,http://www.metmuseum.org/art/collection/search/1334,4/3/2017 8:00:08 AM,"Metropolitan Museum of Art, New York, NY"
